rowkey,time,id,is_risk
112244,11:13.0,3440,0
112246,11:32.0,31857,0
112249,11:42.0,3440,0
112268,15:27.0,7296,0
112279,17:22.0,74974,0
112280,17:45.0,1304,0
112289,19:58.0,138115,0
112292,20:41.0,135767,0
112305,24:05.0,71814,0
112312,26:47.0,103934,0
112333,30:18.0,85522,0
112335,30:29.0,85522,0
112336,30:33.0,163538,0
112358,37:48.0,5951,0
112361,38:52.0,152127,0
112371,40:19.0,54925,0
112374,40:33.0,105403,0
112376,40:37.0,76331,0
112381,41:23.0,107126,0
112397,45:02.0,3947,0
112422,50:18.0,91445,0
112425,50:57.0,113760,0
112430,51:29.0,159261,0
112436,52:33.0,173029,0
112444,54:13.0,7149,0
112452,56:45.0,29819,0
112460,58:38.0,120625,0
112467,00:38.0,67501,0
112468,00:49.0,106414,0
112469,01:30.0,102269,0
112473,01:51.0,56612,0
112480,03:58.0,30307,0
112491,06:32.0,48167,0
112521,11:07.0,20797,0
112549,15:29.0,145684,0
112578,21:07.0,7469,0
112591,23:00.0,20318,0
112608,26:38.0,68812,0
112613,27:12.0,68812,0
112624,28:33.0,29819,0
112631,29:58.0,155429,0
112634,30:48.0,80179,0
112637,31:35.0,148190,0
112640,31:55.0,119787,0
112650,34:16.0,99331,0
112655,34:40.0,75729,0
112674,37:51.0,116389,0
112681,39:50.0,74306,0
112683,40:30.0,69164,0
112699,43:33.0,68812,0
112703,44:13.0,33149,0
112704,44:16.0,134969,0
112707,45:27.0,99676,0
112712,46:52.0,68812,0
112719,47:59.0,74306,0
112731,50:12.0,59829,0
112736,50:58.0,92535,0
112746,52:59.0,168773,0
112765,56:27.0,120625,0
112783,59:14.0,106847,0
112799,01:48.0,157053,0
112826,05:31.0,171643,0
112831,06:17.0,7522,0
112832,06:23.0,62344,0
112849,09:37.0,10222,0
112890,15:50.0,137127,0
112897,16:39.0,133218,0
112901,17:18.0,120656,0
112912,18:37.0,26045,0
112913,18:39.0,133218,0
112924,20:14.0,40792,0
112929,20:51.0,62864,0
112935,21:33.0,71314,0
112984,30:45.0,73555,0
112991,32:05.0,93090,0
113006,33:51.0,50542,0
113034,37:45.0,65838,0
113043,39:51.0,68297,0
113045,40:01.0,104087,0
113075,47:07.0,59095,0
113076,47:09.0,17574,0
113084,49:18.0,138689,0
113085,49:25.0,49567,0
113087,49:38.0,49567,0
113090,49:55.0,49567,0
113094,50:20.0,138689,0
113103,52:13.0,93090,0
113106,53:04.0,51878,0
113108,53:16.0,54160,0
113114,53:37.0,54160,0
113120,54:16.0,169561,0
113134,57:40.0,84599,0
113139,59:08.0,145023,0
113141,59:20.0,40630,0
113149,01:10.0,43599,0
113158,02:48.0,55506,0
113174,05:24.0,105476,0
113184,06:42.0,43599,0
113188,07:42.0,98451,0
113191,08:09.0,17574,0
113192,08:26.0,25211,0
113194,08:45.0,115160,0
113197,09:12.0,71311,0
113198,09:36.0,77526,0
113200,09:59.0,58468,0
113205,11:39.0,43599,0
113210,12:12.0,143028,0
113218,12:57.0,125627,0
113225,14:22.0,51878,0
113241,17:23.0,92535,0
113243,17:35.0,161796,0
113250,19:20.0,25737,0
113267,22:15.0,129780,0
113275,23:10.0,173563,0
113306,30:14.0,112391,0
113307,30:36.0,101044,0
113317,32:24.0,13644,0
113355,39:09.0,171857,0
113362,40:01.0,157445,0
113370,40:39.0,121137,0
113372,40:56.0,115390,0
113380,41:58.0,51878,0
113402,45:40.0,169073,0
113412,48:02.0,141549,0
113452,54:06.0,27568,0
113458,54:37.0,157445,0
113468,56:19.0,156720,0
113489,01:42.0,10294,0
113492,02:38.0,24173,0
113499,03:38.0,129603,0
113511,05:43.0,124106,0
113515,06:34.0,51338,0
113534,09:32.0,138441,0
113547,11:53.0,27397,0
113552,12:38.0,28046,0
113554,12:53.0,157755,0
113568,14:58.0,171299,0
113569,15:01.0,58023,0
113576,16:04.0,68607,0
113577,16:08.0,80894,0
113594,19:34.0,107092,0
113595,19:53.0,59485,0
113603,20:58.0,98970,0
113605,21:11.0,111448,0
113616,23:16.0,22732,0
113624,24:30.0,151925,0
113628,25:09.0,146746,0
113635,27:11.0,65869,0
113643,28:08.0,111448,0
113660,30:14.0,27562,0
113662,30:21.0,9059,0
113666,30:57.0,152419,0
113672,32:19.0,98554,0
113679,33:24.0,26872,0
113682,33:42.0,113345,0
113700,35:41.0,149819,0
113714,37:08.0,4102,0
113716,37:28.0,9059,0
113725,38:39.0,27232,0
113752,44:26.0,6270,0
113761,45:50.0,63527,0
113767,46:51.0,111448,0
113773,47:26.0,90108,0
113796,50:59.0,22919,0
113867,02:14.0,3530,0
113882,04:20.0,57607,0
113885,05:03.0,33035,0
113886,05:10.0,167080,0
113903,08:28.0,117576,0
113907,09:50.0,3947,0
113909,09:57.0,23351,0
113912,10:14.0,3947,0
113918,11:57.0,49441,0
113919,11:59.0,170260,0
113920,12:19.0,4322,0
113922,12:24.0,161919,0
113930,13:57.0,76345,0
113947,16:58.0,150444,0
113983,22:39.0,97419,0
113987,23:15.0,150444,0
113999,24:44.0,13112,0
114000,24:44.0,173517,0
114040,31:44.0,106906,0
114045,32:57.0,78465,0
114048,33:14.0,18800,0
114051,33:35.0,161919,0
114070,36:36.0,84272,0
114072,37:12.0,33035,0
114081,39:33.0,23363,0
114083,40:04.0,174971,0
114088,41:15.0,123069,0
114108,45:55.0,5186,0
114118,47:48.0,103433,0
114126,50:05.0,5186,0
114127,50:18.0,67323,0
114135,52:05.0,103433,0
114137,52:30.0,34524,0
114140,52:54.0,46392,0
114153,55:04.0,133033,0
114155,55:34.0,3335,0
114164,57:23.0,103433,0
114187,01:53.0,59578,0
114197,03:24.0,42278,0
114201,04:01.0,48065,0
114216,06:23.0,93120,0
114217,06:25.0,59578,0
114223,08:10.0,5054,0
114230,09:33.0,97437,0
114277,21:18.0,166280,0
114288,25:21.0,37279,0
114300,27:23.0,37279,0
114307,28:20.0,37279,0
114314,30:39.0,37279,0
114326,34:47.0,96371,0
114336,37:42.0,106958,0
114356,42:42.0,7608,0
114373,46:00.0,62974,0
114374,46:02.0,110915,0
114397,52:19.0,18702,0
114400,53:12.0,171535,0
114401,53:40.0,85332,0
114402,53:51.0,131113,0
114425,58:33.0,145197,0
114426,58:39.0,9876,0
114431,59:29.0,171105,0
114438,00:44.0,42673,0
114441,01:03.0,135767,0
114449,02:24.0,18721,0
114453,03:37.0,162439,0
114454,03:45.0,162439,0
114460,04:49.0,12370,0
114474,08:35.0,84632,0
114488,11:32.0,142118,0
114493,12:30.0,123066,0
114522,23:33.0,137594,0
114536,27:31.0,54211,0
114549,29:37.0,6897,0
114554,31:09.0,52269,0
114560,32:29.0,40223,0
114605,45:11.0,4461,0
114615,46:58.0,74576,0
114628,50:28.0,20469,0
114633,51:21.0,64641,0
114662,58:59.0,48282,0
114671,02:34.0,71915,0
114679,03:44.0,20451,0
114681,03:59.0,43495,0
114683,04:50.0,20451,0
114686,05:25.0,145394,0
114696,06:52.0,71889,0
114700,07:52.0,118477,0
114711,10:22.0,120625,0
114716,11:42.0,173274,0
114721,14:00.0,52776,0
114725,14:52.0,108283,0
114751,19:20.0,171105,0
114756,20:09.0,64641,0
114766,22:13.0,64641,0
114799,28:31.0,22360,0
114811,29:58.0,147992,0
114816,30:35.0,147992,0
114822,31:31.0,26352,0
114832,33:22.0,56475,0
114838,34:03.0,7949,0
114868,39:35.0,49289,0
114869,40:23.0,39990,0
114872,41:22.0,161049,0
114875,41:38.0,102819,0
114884,43:22.0,64641,0
114896,46:53.0,173990,0
114900,48:03.0,12115,0
114909,49:50.0,133639,0
114914,50:50.0,88961,0
114918,51:05.0,157410,0
114931,53:24.0,33481,0
114968,59:36.0,131176,0
114972,00:04.0,174730,0
114998,04:24.0,147868,0
115032,11:29.0,41,0
115067,18:28.0,106513,0
115069,18:57.0,107273,0
115074,20:36.0,103124,0
115104,24:32.0,17884,0
115106,24:36.0,54161,0
115126,26:55.0,151079,0
115131,27:31.0,123864,0
115143,28:51.0,76427,0
115147,29:38.0,30346,0
115155,30:47.0,105076,0
115158,31:18.0,110407,0
115163,32:32.0,126576,0
115168,33:14.0,30346,0
115173,34:20.0,106109,0
115174,34:29.0,126576,0
115179,35:29.0,126576,0
115181,36:39.0,5011,0
115209,40:58.0,126576,0
115227,42:58.0,118477,0
115245,45:34.0,72054,0
115246,45:44.0,118268,0
115252,46:49.0,57526,0
115278,51:10.0,125859,0
115282,51:45.0,62070,0
115287,52:22.0,124345,0
115315,56:03.0,69969,0
115329,58:35.0,103953,0
115343,00:11.0,106827,0
115346,00:39.0,64597,0
115370,02:51.0,148067,0
115388,05:48.0,41293,0
115389,05:54.0,49567,0
115390,05:54.0,56501,0
115391,06:13.0,47725,0
115392,06:23.0,49567,0
115419,09:53.0,101079,0
115432,12:49.0,105915,0
115447,15:35.0,101079,0
115449,16:19.0,76544,0
115463,18:29.0,30818,0
115465,18:37.0,54215,0
115488,22:51.0,98057,0
115497,23:49.0,112515,0
115498,23:52.0,5725,0
115500,24:00.0,151110,0
115503,24:07.0,75766,0
115506,24:12.0,168585,0
115516,26:03.0,6790,0
115539,29:33.0,142568,0
115544,30:02.0,125075,0
115550,30:36.0,127469,0
115553,31:18.0,159008,0
115558,32:31.0,111596,0
115604,38:12.0,21218,0
115613,39:15.0,166298,0
115617,39:42.0,67923,0
115621,40:14.0,145966,0
115644,43:08.0,53935,0
115658,44:16.0,173589,0
115661,44:44.0,40540,0
115688,50:47.0,37635,0
115690,51:17.0,97953,0
115705,52:42.0,137964,0
115720,55:04.0,48369,0
115746,58:56.0,105081,0
115761,01:19.0,62328,0
115773,03:46.0,67923,0
115780,04:56.0,164568,0
115803,07:34.0,164568,0
115806,07:50.0,10040,0
115807,07:51.0,10040,0
115826,11:35.0,132100,0
115835,13:18.0,61253,0
115837,13:25.0,69552,0
115851,15:33.0,140103,0
115852,15:58.0,61332,0
115868,19:50.0,155343,0
115877,21:54.0,73049,0
115879,22:10.0,171345,0
115889,25:22.0,18468,0
115900,27:04.0,113696,0
115909,28:24.0,164568,0
115911,28:45.0,123991,0
115914,29:57.0,140111,0
115931,32:50.0,29978,0
115932,32:57.0,150591,0
115938,35:23.0,139775,0
115964,40:50.0,61332,0
115967,41:38.0,81937,0
115975,43:28.0,73884,0
115990,45:29.0,82711,0
115998,47:26.0,80425,0
116008,48:43.0,106827,0
116009,49:00.0,61456,0
116010,49:02.0,156888,0
116013,49:56.0,168673,0
116014,50:05.0,137177,0
116028,53:37.0,1543,0
116047,57:03.0,29666,0
116051,58:04.0,27971,0
116057,59:13.0,112507,0
116068,01:58.0,69781,0
116072,02:51.0,36789,0
116073,02:53.0,36789,0
116087,05:50.0,132261,0
116091,07:15.0,78796,0
116101,11:55.0,53443,0
116109,14:39.0,78796,0
116120,19:19.0,73049,0
116137,25:12.0,40951,0
116142,28:24.0,37161,0
116154,33:14.0,40951,0
116157,35:53.0,120557,0
116159,36:16.0,40951,0
116163,40:31.0,40951,0
116171,45:17.0,40951,0
116178,49:27.0,40951,0
116183,53:14.0,131378,0
116190,58:57.0,49404,0
116212,12:30.0,79911,0
116216,16:55.0,174564,0
116244,42:55.0,138441,0
116245,43:50.0,38066,0
116268,07:13.0,149461,0
116277,20:38.0,47127,0
116283,27:43.0,148725,0
116289,39:32.0,63016,0
116293,45:39.0,87887,0
116304,05:54.0,150171,0
116307,25:42.0,1377,0
116308,25:47.0,1377,0
116309,25:51.0,1377,0
116322,05:30.0,99290,0
116323,05:31.0,99290,0
116331,38:59.0,83495,0
116335,52:15.0,86538,0
116342,10:27.0,137964,0
116347,18:31.0,72582,0
116348,20:50.0,72582,0
116354,29:55.0,14786,0
116391,23:50.0,126178,0
116407,35:43.0,64042,0
116419,43:33.0,128894,0
116424,45:13.0,51878,0
116425,45:21.0,172764,0
116435,51:32.0,138192,0
116442,55:09.0,2963,0
116450,02:24.0,161016,0
116452,02:57.0,124815,0
116498,28:49.0,74148,0
116520,34:38.0,8859,0
116546,42:49.0,30876,0
116555,46:24.0,35062,0
116568,53:45.0,109713,0
116589,02:43.0,143649,0
116601,06:30.0,29381,0
116618,09:50.0,149343,0
116631,14:22.0,149343,0
116643,16:54.0,21587,0
116650,18:33.0,94982,0
116661,20:38.0,14187,0
116688,27:12.0,171392,0
116690,27:49.0,80179,0
116691,28:10.0,21769,0
116699,29:01.0,15875,0
116708,33:57.0,5887,0
116711,34:03.0,50071,0
116712,34:09.0,17935,0
116737,40:56.0,54215,0
116746,43:04.0,44717,0
116766,46:05.0,17307,0
116768,46:16.0,2435,0
116770,46:31.0,126021,0
116837,04:04.0,16126,0
116860,10:09.0,159200,0
116861,10:15.0,35062,0
116870,12:13.0,3072,0
116872,12:35.0,24147,0
116873,12:36.0,24147,0
116885,14:46.0,83960,0
116889,15:33.0,63170,0
116930,27:43.0,89940,0
116935,28:58.0,127826,0
116938,29:39.0,17935,0
116941,30:04.0,23340,0
116943,30:35.0,167394,0
116947,31:21.0,127826,0
116957,33:03.0,13112,0
116961,34:22.0,94974,0
116963,35:05.0,47725,0
116979,37:20.0,107282,0
116988,38:46.0,72401,0
116999,40:16.0,25039,0
117003,41:08.0,172534,0
117042,48:41.0,127826,0
117053,51:54.0,89961,0
117056,52:21.0,8904,0
117076,55:19.0,122653,0
117098,58:24.0,35062,0
117101,59:01.0,44988,0
117106,00:01.0,113649,0
117109,00:18.0,150835,0
117122,01:05.0,150835,0
117131,02:13.0,150835,0
117146,04:03.0,167379,0
117153,04:59.0,150835,0
117164,06:06.0,150835,0
117183,07:54.0,150835,0
117186,08:38.0,150835,0
117192,09:27.0,54576,0
117193,09:28.0,150835,0
117198,09:53.0,150835,0
117204,10:26.0,150835,0
117216,12:14.0,150835,0
117220,12:56.0,150835,0
117226,13:50.0,150835,0
117238,14:53.0,51223,0
117248,16:19.0,99710,0
117249,16:22.0,59262,0
117252,16:50.0,2963,0
117257,17:31.0,51908,0
117302,22:14.0,38106,0
117315,24:36.0,135767,0
117337,27:20.0,125075,0
117349,28:16.0,148308,0
117366,31:11.0,43495,0
117381,34:07.0,132272,0
117400,36:45.0,55765,0
117414,37:54.0,58551,0
117423,38:49.0,5462,0
117426,38:59.0,39028,0
117430,39:35.0,5462,0
117435,40:31.0,123284,0
117454,42:14.0,160506,0
117461,43:05.0,45416,0
117465,43:41.0,49319,0
117468,44:00.0,58551,0
117476,45:49.0,49105,0
117484,46:53.0,67323,0
117487,47:10.0,123284,0
117501,49:29.0,138653,0
117513,50:38.0,123284,0
117530,52:29.0,118477,0
117540,54:00.0,124815,0
117557,56:18.0,126178,0
117562,57:19.0,100884,0
117566,57:29.0,28284,0
117607,02:19.0,109699,0
117608,02:20.0,109699,0
117624,04:05.0,8945,0
117643,06:44.0,35062,0
117667,09:16.0,124815,0
117672,09:57.0,58551,0
117680,10:35.0,139272,0
117681,10:56.0,8945,0
117695,12:29.0,130173,0
117708,14:00.0,64994,0
117712,14:58.0,94412,0
117717,15:53.0,145869,0
117721,17:19.0,108715,0
117741,20:09.0,126698,0
117751,21:14.0,30249,0
117778,25:07.0,92435,0
117787,26:02.0,123284,0
117794,27:40.0,49452,0
117796,28:13.0,137491,0
117800,29:08.0,40628,0
117812,30:33.0,108715,0
117826,33:16.0,73272,0
117834,34:03.0,136307,0
117859,37:29.0,22265,0
117867,38:18.0,116389,0
117890,42:17.0,148108,0
117892,43:05.0,152363,0
117900,43:43.0,160232,0
117901,43:48.0,61766,0
117906,44:24.0,58551,0
117907,44:31.0,8471,0
117912,45:36.0,8429,0
117913,45:39.0,116389,0
117922,46:44.0,160232,0
117951,52:31.0,79868,0
117967,56:22.0,36894,0
117971,57:30.0,134608,0
117979,58:25.0,172764,0
117983,58:41.0,134608,0
118017,05:28.0,157022,0
118021,05:40.0,158599,0
118044,09:48.0,125337,0
118051,11:33.0,92435,0
118057,12:02.0,31166,0
118062,12:50.0,34890,0
118068,13:57.0,125337,0
118085,16:29.0,158701,0
118094,17:40.0,110428,0
118110,20:52.0,125337,0
118113,21:13.0,170179,0
118118,22:44.0,49289,0
118119,22:48.0,28671,0
118129,23:38.0,31166,0
118130,23:39.0,31166,0
118173,33:15.0,139646,0
118182,35:13.0,54903,0
118203,40:23.0,27562,0
118223,43:52.0,110798,0
118250,49:02.0,65514,0
118264,51:59.0,94357,0
118267,53:44.0,43314,0
118289,58:22.0,23700,0
118292,58:50.0,134076,0
118350,13:15.0,3106,0
118353,13:47.0,43726,0
118377,17:28.0,161013,0
118379,18:06.0,161013,0
118381,18:13.0,126399,0
118388,18:40.0,81997,0
118390,18:52.0,20483,0
118392,19:00.0,161013,0
118420,25:16.0,42072,0
118427,26:56.0,33775,0
118429,27:05.0,31166,0
118432,27:31.0,30970,0
118436,29:00.0,30970,0
118445,30:08.0,31166,0
118447,30:18.0,167565,0
118449,30:36.0,175440,0
118478,35:46.0,47565,0
118486,39:07.0,3457,0
118489,39:13.0,141474,0
118493,40:25.0,101777,0
118497,41:41.0,141474,0
118506,42:42.0,6443,0
118556,50:49.0,3729,0
118561,52:15.0,131103,0
118562,52:30.0,12664,0
118564,52:48.0,26965,0
118569,54:01.0,170992,0
118580,56:01.0,55776,0
118608,00:35.0,61766,0
118630,04:33.0,14422,0
118631,04:34.0,12195,0
118657,09:03.0,143613,0
118666,10:29.0,121129,0
118677,11:51.0,63269,0
118678,11:54.0,39028,0
118683,12:20.0,152005,0
118688,13:26.0,152005,0
118712,18:32.0,85994,0
118721,21:35.0,17625,0
118774,31:29.0,98254,0
118784,34:22.0,65514,0
118793,35:23.0,90108,0
118794,35:33.0,93310,0
118799,36:44.0,161209,0
118800,36:48.0,14422,0
118818,40:51.0,68000,0
118819,40:59.0,85173,0
118823,41:37.0,68000,0
118833,43:44.0,35458,0
118843,44:18.0,86981,0
118856,46:49.0,33346,0
118869,49:33.0,79511,0
118889,54:27.0,4254,0
118890,54:27.0,55444,0
118892,54:31.0,156720,0
118898,55:09.0,63454,0
118905,55:50.0,130887,0
118906,55:51.0,130887,0
118908,55:57.0,59485,0
118935,01:11.0,112969,0
118936,01:15.0,45643,0
118945,04:28.0,3948,0
118950,05:07.0,158272,0
118953,05:42.0,171105,0
118956,06:08.0,56430,0
118957,06:21.0,7141,0
118958,06:41.0,155972,0
118977,10:33.0,165071,0
118985,12:07.0,8708,0
118986,12:14.0,19626,0
118998,14:35.0,27039,0
119004,16:10.0,133282,0
119007,17:01.0,94279,0
119019,19:56.0,101447,0
119021,20:03.0,101447,0
119024,20:24.0,108157,0
119027,21:02.0,142177,0
119037,23:30.0,151874,0
119039,23:43.0,13133,0
119041,24:10.0,121928,0
119055,26:34.0,58994,0
119063,29:01.0,61023,0
119069,29:54.0,135398,0
119078,31:29.0,135398,0
119097,35:04.0,82968,0
119100,35:52.0,158057,0
119103,36:18.0,32631,0
119124,39:46.0,139148,0
119128,40:29.0,25711,0
119137,42:14.0,74978,0
119149,44:20.0,70501,0
119165,46:57.0,8825,0
119175,49:35.0,175048,0
119214,55:33.0,175440,0
119229,58:13.0,158178,0
119253,01:58.0,88163,0
119259,02:55.0,90108,0
119273,06:02.0,137353,0
119290,09:17.0,2671,0
119299,10:59.0,13133,0
119314,13:49.0,22265,0
119318,14:19.0,131552,0
119321,15:12.0,53315,0
119355,19:49.0,122456,0
119386,25:30.0,29058,0
119390,25:58.0,94342,0
119404,27:16.0,58932,0
119423,31:15.0,158996,0
119425,31:49.0,98461,0
119426,32:12.0,156201,0
119434,33:11.0,156201,0
119436,33:20.0,150323,0
119455,38:52.0,163821,0
119466,40:06.0,15870,0
119480,42:15.0,90108,0
119483,42:42.0,174734,0
119490,43:33.0,101050,0
119505,47:54.0,5759,0
119510,49:14.0,172930,0
119521,52:06.0,168718,0
119522,52:09.0,51227,0
119529,53:22.0,138430,0
119532,53:58.0,32426,0
119536,54:30.0,156211,0
119549,57:19.0,161303,0
119566,01:35.0,156211,0
119567,01:42.0,89225,0
119572,02:40.0,89225,0
119598,07:15.0,77965,0
119600,07:28.0,105697,0
119604,07:59.0,135398,0
119615,10:35.0,119073,0
119627,13:05.0,130622,0
119632,13:24.0,11558,0
119637,14:41.0,87619,0
119640,15:12.0,104856,0
119648,16:16.0,135944,0
119661,18:08.0,114214,0
119678,20:33.0,135398,0
119679,20:47.0,35471,0
119683,20:59.0,63454,0
119690,22:04.0,63454,0
119693,22:26.0,67905,0
119699,23:31.0,135398,0
119723,27:27.0,135398,0
119730,27:58.0,172530,0
119737,30:37.0,137658,0
119748,32:06.0,101079,0
119768,35:50.0,101079,0
119770,36:09.0,145023,0
119775,37:10.0,157816,0
119796,42:07.0,43730,0
119801,42:47.0,155344,0
119802,43:09.0,33854,0
119835,49:51.0,74576,0
119846,51:12.0,94816,0
119853,52:06.0,94800,0
119881,57:26.0,155962,0
119882,57:32.0,156488,0
119885,57:58.0,93195,0
119888,58:50.0,150659,0
119889,59:03.0,98627,0
119890,59:11.0,155962,0
119892,59:42.0,101079,0
119896,00:06.0,3959,0
119905,01:25.0,174767,0
119908,01:45.0,135514,0
119922,04:14.0,113314,0
119931,06:13.0,127136,0
119943,07:53.0,61259,0
119966,14:11.0,23361,0
119977,17:07.0,19163,0
119998,22:42.0,9168,0
120004,25:42.0,1377,0
120005,25:43.0,74576,0
120006,26:09.0,132546,0
120015,28:01.0,1377,0
120034,34:01.0,46765,0
120040,35:50.0,11928,0
120041,35:51.0,11928,0
120069,43:57.0,145056,0
120071,44:19.0,161013,0
120090,50:35.0,4254,0
120105,56:05.0,132067,0
120116,58:49.0,138897,0
120119,59:29.0,141674,0
120132,01:48.0,153161,0
120147,06:47.0,132546,0
120177,11:37.0,132546,0
120190,14:18.0,163398,0
120191,14:19.0,19163,0
120193,14:52.0,132546,0
120205,18:15.0,13870,0
120233,25:00.0,80894,0
120239,25:51.0,86883,0
120243,27:02.0,117561,0
120245,27:47.0,88086,0
120247,29:40.0,117561,0
120248,29:46.0,132546,0
120268,34:30.0,1099,0
120271,34:46.0,101079,0
120284,37:42.0,6049,0
120345,51:30.0,120110,0
120350,53:24.0,35424,0
120360,57:39.0,171737,0
120361,57:43.0,73776,0
120364,58:19.0,17736,0
120369,59:59.0,132546,0
120378,01:52.0,146072,0
120400,07:39.0,20469,0
120409,09:17.0,161184,0
120422,12:26.0,165903,0
120439,15:16.0,41399,0
120458,20:25.0,35713,0
120474,24:36.0,26246,0
120480,27:09.0,32892,0
120484,27:55.0,33588,0
120488,28:36.0,8280,0
120497,30:31.0,168673,0
120500,31:57.0,87922,0
120512,33:52.0,85583,0
120513,34:09.0,23376,0
120533,39:04.0,169915,0
120543,42:47.0,157066,0
120559,45:59.0,153032,0
120577,50:27.0,169907,0
120583,51:29.0,6773,0
120614,59:41.0,161200,0
120628,02:18.0,152731,0
120640,04:28.0,168840,0
120652,06:06.0,131560,0
120653,06:10.0,168840,0
120667,08:38.0,109489,0
120674,10:57.0,72582,0
120678,11:26.0,95939,0
120685,12:36.0,105942,0
120694,14:15.0,115390,0
120697,14:24.0,96292,0
120701,14:47.0,138885,0
120703,15:06.0,160304,0
120707,15:29.0,10727,0
120709,15:58.0,160304,0
120717,18:34.0,160304,0
120728,19:32.0,36711,0
120731,20:05.0,121185,0
120732,20:22.0,115192,0
120734,20:26.0,120435,0
120740,21:12.0,155650,0
120753,23:22.0,142568,0
120769,27:03.0,115192,0
120800,33:34.0,17754,0
120807,34:19.0,125627,0
120811,34:45.0,71565,0
120827,37:46.0,115935,0
120831,38:40.0,96371,0
120834,39:20.0,23909,0
120838,39:47.0,143910,0
120841,40:01.0,8429,0
120847,40:44.0,73049,0
120867,44:10.0,127580,0
120887,47:52.0,162537,0
120888,47:53.0,162537,0
120913,52:53.0,72877,0
120914,53:00.0,112391,0
120919,53:35.0,134701,0
120920,53:36.0,134701,0
120921,53:52.0,44847,0
120922,53:54.0,44847,0
120933,54:55.0,16997,0
120937,55:30.0,4001,0
120938,55:45.0,30683,0
120946,57:26.0,5555,0
120966,00:03.0,22176,0
120971,00:33.0,134701,0
120979,02:00.0,16526,0
121051,11:27.0,45176,0
121052,11:28.0,45176,0
121066,14:50.0,151317,0
121081,16:24.0,107303,0
121082,16:29.0,66092,0
121083,16:30.0,32497,0
121101,19:02.0,22176,0
121125,22:48.0,16179,0
121148,26:56.0,101852,0
121156,28:35.0,63106,0
121188,32:50.0,71107,0
121201,34:26.0,89987,0
121221,38:09.0,62782,0
121248,42:20.0,70848,0
121255,43:20.0,95320,0
121256,43:21.0,102058,0
121259,43:35.0,44829,0
121266,44:49.0,28397,0
121288,48:27.0,6897,0
121299,50:08.0,104129,0
121307,51:58.0,74140,0
121312,52:59.0,67557,0
121344,57:07.0,94412,0
121345,57:09.0,98504,0
121370,00:58.0,175277,0
121389,04:11.0,101768,0
121391,04:27.0,84025,0
121397,06:49.0,127441,0
121403,09:14.0,37876,0
121410,10:23.0,37876,0
121415,11:21.0,37876,0
121446,17:13.0,135931,0
121457,19:58.0,50449,0
121469,22:21.0,61456,0
121470,22:36.0,130491,0
121483,25:37.0,153925,0
121488,26:57.0,54211,0
121494,28:19.0,92954,0
121495,28:34.0,92954,0
121496,28:50.0,92954,0
121516,33:22.0,55052,0
121525,36:23.0,66331,0
121526,36:31.0,126737,0
121541,41:43.0,85435,0
121569,49:06.0,152209,0
121602,58:38.0,123568,0
121605,59:32.0,145197,0
121622,03:42.0,85633,0
121631,07:32.0,27910,0
121654,12:39.0,77122,0
121677,22:23.0,93967,0
121688,29:28.0,42309,0
121729,46:54.0,68168,0
121760,55:35.0,166559,0
121761,55:56.0,41129,0
121772,59:31.0,169783,0
121778,01:39.0,109173,0
121789,12:14.0,165603,0
121805,22:30.0,48230,0
121807,23:04.0,48230,0
121809,25:23.0,152127,0
121814,28:32.0,48230,0
121820,31:19.0,48230,0
121826,35:17.0,48230,0
